group_key,normalized_main_function,functional_ingredient_set,composition_type,item_count,manufacturer_count,statement_no_count,dosage_form_count,base_parseable,base_partial,base_unparseable,base_missing,representative_candidate_id,representative_product_name,representative_manufacturer,representative_statement_no,grouping_confidence,hold_count,hold_reason
관절및연골건강에도움을줄수있음|N-아세틸글루코사민+글루코사민,관절및연골건강에도움을줄수있음,N-아세틸글루코사민+글루코사민,MULTI_INGREDIENT,40,26,40,5,40,0,0,0,f081e65a-a578-4c5b-991a-6bfb4450c30c,관절;관,주식회사 내츄럴엔,20200012016188,B,0,
[홍삼]면역력증진·피로개선·혈소판응집억제를통한혈액흐름·기억력개선·항산화에도움을줄수있음|홍삼/인삼,[홍삼]면역력증진·피로개선·혈소판응집억제를통한혈액흐름·기억력개선·항산화에도움을줄수있음,홍삼/인삼,SINGLE,39,17,39,6,39,0,0,0,c27658fd-e690-4efb-8ed8-48ca264c70b4,강화키즈어린이홍삼젤리,농업회사법인 주식회사 헬스앤라이프,2019001079617,A,0,
피부보습에도움을줄수있음|콜라겐/피부,피부보습에도움을줄수있음,콜라겐/피부,SINGLE,39,29,39,8,39,0,0,0,415ee1d7-7cc7-4b7f-81b6-6ff86416d525,닥터에스더 세라마이드 플러스,주식회사 바이오360,202000162025,A,0,
[차전자피식이섬유]|혈중콜레스테롤개선·배변활동원활에도움을줄수있음|식이섬유,[차전자피식이섬유]|혈중콜레스테롤개선·배변활동원활에도움을줄수있음,식이섬유,SINGLE,38,11,38,3,38,0,0,0,b2dce586-5119-43e7-8ff2-6eb535fcef41,주르르륵,노비스바이오(주),20040020041508,A,0,
[마리골드꽃추출물]노화로인해감소될수있는황반색소밀도를유지하여눈건강에도움을줄수있음|루테인/지아잔틴+마리골드,[마리골드꽃추출물]노화로인해감소될수있는황반색소밀도를유지하여눈건강에도움을줄수있음,루테인/지아잔틴+마리골드,MULTI_INGREDIENT,37,13,37,5,37,0,0,0,b6a60354-8e47-494d-8022-194b6fa5c7ad,아이케어 루테인 미니,(주)한풍네이처팜,20120019007874,B,0,
혈중콜레스테롤개선･배변활동원활에도움을줄수있음|식이섬유,혈중콜레스테롤개선･배변활동원활에도움을줄수있음,식이섬유,SINGLE,37,19,37,3,37,0,0,0,f403b8e1-b3f1-422e-bf7d-8fda555c87a3,가벼운 쾌변하루,(주)허브큐어,20040015162518,A,0,
(국문)체지방감소에도움을줄수있음(영문)Mayhelptoreducebodyfat|(원료미검출),(국문)체지방감소에도움을줄수있음(영문)Mayhelptoreducebodyfat,(원료미검출),UNKNOWN,37,24,37,7,0,37,0,0,f55963e4-b9fa-4b41-a979-8ba74a384974,마시는 시네트롤 자몽 다이어트,(주)알피바이오,20040017006824,C,0,
[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌[비타민D|비타민D+칼슘,[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌,비타민D+칼슘,MULTI_INGREDIENT,36,22,36,7,36,0,0,0,81dae49c-7741-46c7-bdcb-cddec904c8fa,젤리 칼슘 잘크톤,(주)알피바이오,200400170061262,B,0,
혈중콜레스테롤개선에도움을줄수있음|(원료미검출),혈중콜레스테롤개선에도움을줄수있음,(원료미검출),UNKNOWN,36,25,36,6,0,36,0,0,87ce1759-d2f8-4650-8caf-e049c45afcc7,리피그노 프로 II,(주)뉴트롬,2015001000249,C,0,
⑴면역력증진에도움을줄수있음⑵피로개선에도움을줄수있음⑶혈소판응집억제를통한혈액흐름에도움을줄수있음⑷기억력개선에도움을|홍삼/인삼,⑴면역력증진에도움을줄수있음⑵피로개선에도움을줄수있음⑶혈소판응집억제를통한혈액흐름에도움을줄수있음⑷기억력개선에도움을줄수있음⑸항산화에도움을줄수있음,홍삼/인삼,SINGLE,36,1,36,2,36,0,0,0,8744af3b-1a6b-4183-8405-772b89134cc8,고려홍삼스틱의 진수,(주)일화,20040015100218,A,0,
"[디메틸설폰(Methylsulfonylmethane,MSM)제품]|관절및연골건강에도움을줄수있음|MSM","[디메틸설폰(Methylsulfonylmethane,MSM)제품]|관절및연골건강에도움을줄수있음",MSM,SINGLE,36,14,36,2,36,0,0,0,51702ed3-a81e-4fa0-a972-5390275bd600,관절 9988 MSM 골드,(주)유유헬스케어,20040015107627,A,0,
"칼슘과인이흡수되고이용되는데필요,뼈의형성과유지에필요,골다공증발생위험감소에도움을줌.|비타민D+칼슘","칼슘과인이흡수되고이용되는데필요,뼈의형성과유지에필요,골다공증발생위험감소에도움을줌.",비타민D+칼슘,MULTI_INGREDIENT,36,1,36,3,36,0,0,0,aeec7e2a-b06e-4e98-890d-f87f26cf4d50,비타민D 2000IU+,코스맥스바이오(주),200400200022770,B,0,
뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌|에너지이용에필요||마그네슘+비타민D+아연+칼슘,뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌|에너지이용에필요|신경과근육기능유지에필요|정상적인면역기능에필요|정상적인세포분열에필요|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌,마그네슘+비타민D+아연+칼슘,MULTI_INGREDIENT,36,14,36,3,36,0,0,0,b300441a-5422-46cf-b4f8-0ca40b2b5f80,구연산칼슘+3,(주)빅솔 반월공장,2009001702353,B,0,
노화로인해저하된인지력개선·자외선에의한피부손상으로부터피부건강유지·피부보습에도움을줄수있음|포스파티딜세린,노화로인해저하된인지력개선·자외선에의한피부손상으로부터피부건강유지·피부보습에도움을줄수있음,포스파티딜세린,SINGLE,35,27,35,5,35,0,0,0,93c8a902-7e6c-4f12-a937-758792f90d25,가화인 프리미엄,주식회사 네추럴웨이 포천 제2공장,20190004553175,A,0,
체내에너지생성에필요|비타민B군,체내에너지생성에필요,비타민B군,SINGLE,35,14,35,4,35,0,0,0,ebaedc48-1b56-40ca-8293-38a9be04e693,뉴본에이드,(주)두루원,20040020010382,A,0,
유산균증식및유해균억제․배변활동원활·장건강에도움을줄수있음|프로바이오틱스,유산균증식및유해균억제․배변활동원활·장건강에도움을줄수있음,프로바이오틱스,SINGLE,35,10,35,2,35,0,0,0,f24ba675-53ec-47c3-b807-18c811d8beba,더팜 이지바울 골드,(주)비피도,20040015070310,A,0,
유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요|아연+프로바이오틱스,유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요,아연+프로바이오틱스,MULTI_INGREDIENT,34,10,34,4,34,0,0,0,e3467a82-e782-4be3-8280-8413ac734f3f,cetimil 세티밀,(주)메디오젠 충주공장,20180012174125,B,0,
[밀크씨슬추출물]간건강에도움을줄수있음|밀크씨슬,[밀크씨슬추출물]간건강에도움을줄수있음,밀크씨슬,SINGLE,34,11,34,3,34,0,0,0,7d7fcb60-c516-4bec-a6e8-f9ab8873a73c,간 건강엔 프리미엄 밀크씨슬,광동헬스바이오(주) 2공장,200400200141953,A,0,
"-비타민C:결합조직형성과기능유지에필요,철의흡수에필요,항산화작용을하여유해산소로부터세포를보호하는데필요|비타민C","-비타민C:결합조직형성과기능유지에필요,철의흡수에필요,항산화작용을하여유해산소로부터세포를보호하는데필요",비타민C,SINGLE,34,2,34,3,34,0,0,0,dce9568b-e561-4cff-af37-ac181331d0f3,"비타민C 1,000mg 정",콜마비앤에이치(주)음성공장,200600200033178,A,0,
면역력증진‧피로개선‧혈소판응집억제를통한혈액흐름‧기억력개선‧항산화에도움을줄수있음|홍삼/인삼,면역력증진‧피로개선‧혈소판응집억제를통한혈액흐름‧기억력개선‧항산화에도움을줄수있음,홍삼/인삼,SINGLE,34,2,34,1,34,0,0,0,8f8484a9-ad58-4b83-8af3-aa9e67dc7c64,고려홍삼스틱골드A(에이),대한홍삼 주식회사,2011002007834,A,0,
면역력증진에도움을줄수있음|피로개선에도움을줄수있음|홍삼/인삼,면역력증진에도움을줄수있음|피로개선에도움을줄수있음,홍삼/인삼,MULTI_FUNCTION,34,14,34,8,34,0,0,0,269bc519-da45-4ffb-bcc3-1603920ddbf1,지투엑스(G2X),케이지랩 주식회사,2004001703863,B,0,
[철]|체내산소운반과혈액생성에필요|에너지생성에필요|철,[철]|체내산소운반과혈액생성에필요|에너지생성에필요,철,MULTI_FUNCTION,34,12,34,6,34,0,0,0,24cdd307-98db-4a67-9600-9a156695bee5,더팜 액상 철분,코스맥스엔비티(주),200700170351271,B,0,
항산화에도움을줄수있음|구강에서의항균작용에도움을줄수있음|프로폴리스,항산화에도움을줄수있음|구강에서의항균작용에도움을줄수있음,프로폴리스,MULTI_FUNCTION,34,9,34,2,34,0,0,0,9d9cefc6-6565-4047-8262-9e12ef0eaf25,삼성프로폴리스,에스에스바이오팜(주),20160012278197,B,0,
유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요|칼슘과인이|비타민D+아연+칼슘+프로바이오틱스,유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌,비타민D+아연+칼슘+프로바이오틱스,MULTI_INGREDIENT,33,3,33,3,33,0,0,0,a2d96995-d8e5-4749-bf5f-5587f5e4aa76,것시스 이지 픽 유산균,(주)메디오젠 충주공장,20180012174441,B,0,
"[비타민C]결합조직형성과기능유지에필요,철의흡수에필요,항산화작용을하여유해산소로부터세포를보호하는데필요|비타민C","[비타민C]결합조직형성과기능유지에필요,철의흡수에필요,항산화작용을하여유해산소로부터세포를보호하는데필요",비타민C,SINGLE,33,7,33,2,33,0,0,0,77e5a1d0-b8c0-46e4-8add-74c6a76e96ba,닥터리치 비타C너지,(주)삼진GNF,2006001510991,A,0,
[비타민C](|결합조직형성과기능유지에필요(|철의흡수에필요(|항산화작용을하여유해산소로부터세포를보호하는데필요|비타민C,[비타민C](|결합조직형성과기능유지에필요(|철의흡수에필요(|항산화작용을하여유해산소로부터세포를보호하는데필요,비타민C,SINGLE,32,15,32,3,32,0,0,0,6546ee5f-2923-409a-8e4b-e8bbd396aa52,광동비타민씨1000mg정,광동헬스바이오(주) 2공장,200400200142118,A,0,
[알로에겔]피부건강·장건강·면역력증진에도움을줄수있음|(원료미검출),[알로에겔]피부건강·장건강·면역력증진에도움을줄수있음,(원료미검출),UNKNOWN,32,7,32,2,0,32,0,0,3ddbf140-b63b-4203-b2b2-e749d0d4b583,알로에 이뮨 스틱,(주)알피바이오,200400170061057,C,0,
지구력증진에도움을줄수있음|옥타코사놀,지구력증진에도움을줄수있음,옥타코사놀,SINGLE,31,21,31,7,31,0,0,0,003456c1-2389-45a7-a35c-ab4d16ecbd04,제트옥타코사놀프로,코뉴,201900043738,A,0,
[프로바이오틱스]유산균증식및유해균억제•배변활동원활•장건강에도움을줄수있음|프로바이오틱스,[프로바이오틱스]유산균증식및유해균억제•배변활동원활•장건강에도움을줄수있음,프로바이오틱스,SINGLE,31,1,31,5,31,0,0,0,f115c358-2c29-4d4e-84bc-f284488fa744,hy 프로바이오틱스 밸런스,코스맥스엔비티(주),200700170352505,A,0,
[EPA및DHA함유유지]혈중중성지질개선·혈행개선·건조한눈을개선하여눈건강에도움을줄수있음|오메가3,[EPA및DHA함유유지]혈중중성지질개선·혈행개선·건조한눈을개선하여눈건강에도움을줄수있음,오메가3,SINGLE,31,8,31,2,31,0,0,0,43eae9ad-acd2-4ece-9216-871cdfd788df,rTG알티지오메가3,광동헬스바이오(주) 2공장,200400200141206,A,0,
유해산소로부터세포를보호하는데필요|비타민E,유해산소로부터세포를보호하는데필요,비타민E,SINGLE,31,17,31,5,31,0,0,0,14d77d3d-0f8c-4f2b-9435-b7fee28f86d5,링즈캡슐,주식회사한미양행,200400150831121,A,0,
[엠에스엠(MSM)]|관절및연골건강에도움을줄수있음|MSM,[엠에스엠(MSM)]|관절및연골건강에도움을줄수있음,MSM,SINGLE,31,10,31,2,31,0,0,0,4668dd17-0a28-48fe-819c-c0670e8d265e,관절JOINT 보궁원,엔피케이(주),201000190041489,A,0,
체내산소운반과혈액생성에필요|에너지생성에필요|철,체내산소운반과혈액생성에필요|에너지생성에필요,철,MULTI_FUNCTION,31,18,31,4,31,0,0,0,b3377e79-ad63-4032-b680-bfa77f4c5f36,굿베이스 철분,(주)서흥,200400200061184,B,0,
(|정상적인면역기능에필요(|정상적인세포분열에필요|아연,(|정상적인면역기능에필요(|정상적인세포분열에필요,아연,SINGLE,30,20,30,6,30,0,0,0,fea811f6-e118-4112-8d62-51ed79c39b8b,가디언 하라,동서바이오팜(주) 안성공장,20220011370298,A,0,
칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌|정상적인면역기능에필요|정상적인|비타민D+아연+칼슘,칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌|정상적인면역기능에필요|정상적인세포분열에필요,비타민D+아연+칼슘,MULTI_INGREDIENT,30,16,30,5,30,0,0,0,02b0c175-9d3d-4ab2-bc14-7b20f50ebf95,겟잇뉴트리 리얼 비타민D 아연 4000IU D3 츄어블,주식회사한미양행,200400150831458,B,0,
*비타민D|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌*아연|정상적인면역기|비타민D+아연+칼슘+프로바이오틱스,*비타민D|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌*아연|정상적인면역기능에필요|정상적인세포분열에필요*프로바이오틱스|유산균증식및유해균억제에도움을줄수있음|배변활동원활에도움을줄수있음|장건강에도움을줄수있음,비타민D+아연+칼슘+프로바이오틱스,MULTI_INGREDIENT,30,1,30,4,30,0,0,0,924518ec-1c32-4c50-94e4-50b19093624a,니즈,엠에스바이오텍(주),20040020020962,B,0,
유산균증식및유해균억제･배변활동원활･장건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요|아연+프로바이오틱스,유산균증식및유해균억제･배변활동원활･장건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요,아연+프로바이오틱스,MULTI_INGREDIENT,30,21,30,3,30,0,0,0,30d830b0-677b-4c48-b2bf-d05809b06282,닥터 올바이오틱스,주식회사 네추럴웨이,20040015104196,B,0,
[홍삼]면역력증진･피로개선･혈소판응집억제를통한혈액흐름･기억력개선･항산화에도움을줄수있음|홍삼/인삼,[홍삼]면역력증진･피로개선･혈소판응집억제를통한혈액흐름･기억력개선･항산화에도움을줄수있음,홍삼/인삼,SINGLE,29,13,29,7,29,0,0,0,e86a4c75-18d7-4817-b3c9-9ef53132916e,hy 발효홍삼 이뮨,코스맥스엔비티(주),200700170352504,A,0,
[홍삼제품]|면역력증진|피로개선|혈소판응집억제를통한혈액흐름에도움|기억력개선에도움을줄수있음|항산화에도움을줄수있|홍삼/인삼,[홍삼제품]|면역력증진|피로개선|혈소판응집억제를통한혈액흐름에도움|기억력개선에도움을줄수있음|항산화에도움을줄수있음,홍삼/인삼,MULTI_FUNCTION,29,2,29,2,29,0,0,0,12df6b06-11a5-4b9b-9397-2ab079752f99,홍삼정 면역플러스,(주)건보,2004001900288,B,0,
